theme,abnormality,fiedler_today,fiedler_baseline,fiedler_change,pct_change,num_stocks,stock_list
줄기세포,LARGE_DECREASE,0.2256213838530371,9.284575106883478,-9.058953723030442,-97.56993312827247,21,"HLB, HLB생명과학, 강스템바이오텍, 네이처셀, 동구바이오제약, 마크로젠, 메디포스트, 메타케어, 바이오솔루션, 안트로젠"
고령화 사회(노인복지),"LARGE_DECREASE, DISCONNECTION",0.0,24.80869602275281,-24.80869602275281,-100.0,43,"HLB, HLB제약, JW중외제약, LG, LG화학, 나노, 나노엔텍, 녹십자, 녹십자홀딩스, 대원"
의료기기,LARGE_DECREASE,1.832751549311874,49.32991195809948,-47.49716040878761,-96.28470541186329,87,"HLB, HLB생명과학, 나노, 나노엔텍, 네오펙트, 대원, 대원제약, 더바이오메드, 더블유에스아이, 덴티움"
치매,LARGE_DECREASE,1.8690235498906806,28.913997745687094,-27.044974195796414,-93.53592136815647,55,"HLB, HLB제약, SK, SK케미칼, 고려제약, 국전약품, 네이처셀, 대웅, 대웅제약, 대화제약"
마리화나(대마),"LARGE_DECREASE, DISCONNECTION",0.0,4.318212187855971,-4.318212187855971,-100.0,11,"HLB, HLB바이오스텝, 비엘팜텍, 씨티씨바이오, 애머릿지, 엔에프씨, 오성첨단소재, 우리바이오, 인벤티지랩, 한국비엔씨"
리비안(RIVIAN),"LARGE_DECREASE, DISCONNECTION",0.0,13.721624154423646,-13.721624154423646,-100.0,24,"HL만도, TCC스틸, 남성, 대원, 대원화성, 대유에이텍, 동국알앤에스, 디와이, 모베이스, 모베이스전자"
전기차,LARGE_DECREASE,1.968672092463236,63.95177988462586,-61.98310779216262,-96.92163049094977,115,"HL만도, KEC, KG모빌리티, LG, LG에너지솔루션, LG전자, LG화학, LS, LS ELECTRIC, LS머트리얼즈"
해운,LARGE_DECREASE,4.0,6.0,-2.0,-33.33333333333333,6,"HMM, KSS해운, STX그린로지스, 대한해운, 팬오션, 흥아해운"
온디바이스 AI,"LARGE_DECREASE, DISCONNECTION",0.0,13.148863240337375,-13.148863240337375,-100.0,27,"HPSP, SK, SK하이닉스, 가온칩스, 네패스, 네패스아크, 대덕, 대덕전자, 디바이스, 리노공업"
타이어,LARGE_DECREASE,0.9355413401997899,6.184351163596324,-5.248809823396535,-84.87244149868498,13,"HS효성, HS효성첨단소재, 금호석유화학, 금호타이어, 넥센, 넥센타이어, 다이나믹디자인, 코오롱, 코오롱인더, 한국앤컴퍼니"
도시가스,LARGE_INCREASE,9.0,4.585786437626905,4.414213562373095,96.25859429811133,9,"INVENI, 경동도시가스, 대성에너지, 대성홀딩스, 삼천리, 서울가스, 인천도시가스, 지에스이, 한국가스공사"
겨울,"LARGE_DECREASE, DISCONNECTION",0.0,10.493079809207453,-10.493079809207453,-100.0,22,"INVENI, SPC삼립, 경동나비엔, 경동도시가스, 골프존, 광동제약, 녹십자, 대성에너지, 대성홀딩스, 동화약품"
탈모 치료,"LARGE_DECREASE, DISCONNECTION",0.0,11.192308645556274,-11.192308645556274,-100.0,22,"JW신약, TS트릴리온, 강스템바이오텍, 대웅, 대웅제약, 메타랩스, 바이오니아, 보령, 신신제약, 안트로젠"
코로나19(치료제/백신 개발 등),LARGE_DECREASE,0.3291396732193982,18.382340759646294,-18.053201086426895,-98.20947899115254,33,"JW중외제약, SK, SK바이오사이언스, 강스템바이오텍, 국전약품, 네이처셀, 리가켐바이오, 샤페론, 셀리드, 신풍"
황사/미세먼지,"LARGE_DECREASE, DISCONNECTION",0.0,13.030376680339645,-13.030376680339645,-100.0,28,"JW중외제약, 국제약품, 나노, 누리플랜, 롯데하이마트, 모나리자, 보령, 삼일, 삼일제약, 상아프론테크"
마스크,"LARGE_DECREASE, DISCONNECTION",0.0,11.603073711277656,-11.603073711277656,-100.0,24,"JW중외제약, 국제약품, 깨끗한나라, 녹십자, 녹십자엠에스, 동국제약, 동양, 디케이앤디, 레몬, 메디앙스"
전선,"LARGE_DECREASE, DISCONNECTION",0.0,3.686356555766476,-3.686356555766476,-100.0,9,"KBI메탈, LS, LS마린솔루션, LS에코에너지, 가온전선, 대원, 대원전선, 대한전선, 일진전기"
카카오뱅크(kakao BANK),"LARGE_DECREASE, DISCONNECTION",0.0,3.721530206489134,-3.721530206489134,-100.0,11,"KB금융, 드림시큐리티, 알서포트, 엑셈, 예스24, 이니텍, 인포뱅크, 카카오, 카카오뱅크, 한국금융지주"
STO(토큰증권 발행),LARGE_DECREASE,0.9906205410499314,12.1493762205187,-11.158755679468769,-91.84632590949893,29,"KB금융, NH투자증권, SK, SK증권, 갤럭시아머니트리, 갤럭시아에스엠, 교보증권, 다날, 뱅크웨어글로벌, 서울옥션"
리모델링/인테리어,"LARGE_DECREASE, DISCONNECTION",0.0,11.375662891425394,-11.375662891425394,-100.0,25,"KCC, KCC글라스, LX하우시스, SUN&L, 국보디자인, 대림바스, 대림통상, 동화기업, 라이온켐텍, 벽산"
전자결제(전자화폐),"LARGE_DECREASE, DISCONNECTION",0.0,6.806093413955258,-6.806093413955258,-100.0,15,"KG모빌리언스, KG이니시스, NHN, NHN KCP, 갤럭시아머니트리, 다날, 빌리언스, 인포바인, 인포뱅크, 카카오"
핀테크(FinTech),"LARGE_DECREASE, DISCONNECTION",0.0,17.82502326403318,-17.82502326403318,-100.0,37,"KG모빌리언스, KG이니시스, KT, NAVER, NHN, NHN KCP, SG, SGA, SGA솔루션즈, SK"
모바일콘텐츠(스마트폰/태블릿PC),LARGE_DECREASE,1.9764089392691646,17.815368540315514,-15.83895960104635,-88.90615742920713,38,"KG모빌리언스, KT, KT밀리의서재, KT지니뮤직, NAVER, NHN, NHN벅스, SK, SK스퀘어, TJ미디어"
애플페이,"LARGE_DECREASE, DISCONNECTION",0.0,3.885092458523244,-3.885092458523244,-100.0,10,"KG모빌리언스, KG이니시스, NHN, NHN KCP, NICE, 나이스정보통신, 빌리언스, 엑스플러스, 이루온, 한국정보통신"
삼성페이,LARGE_DECREASE,0.0,7.0990225300427936e-15,-7.0990225300427936e-15,-100.0,28,"KG모빌리언스, KG이니시스, NHN, NHN KCP, 갤럭시아머니트리, 나이스정보통신, 다날, 드림시큐리티, 라온시큐어, 빌리언스"
철강 주요종목,LARGE_DECREASE,1.91418885554909,4.724095289427556,-2.809906433878466,-59.48030811670942,11,"KG스틸, POSCO홀딩스, 고려제강, 대한제강, 동국씨엠, 동국제강, 세아베스틸지주, 세아제강, 포스코스틸리온, 한국철강"
농업,"LARGE_DECREASE, DISCONNECTION",0.0,9.352453086980551,-9.352453086980551,-100.0,27,"KG케미칼, SB성보, TYM, 경농, 그린생명과학, 그린플러스, 남해화학, 농우바이오, 누보, 대동"
비료,LARGE_DECREASE,0.9700953587251316,4.646891014057061,-3.67679565533193,-79.12377639607755,12,"KG케미칼, 남해화학, 농우바이오, 누보, 롯데정밀화학, 우진, 우진비앤지, 조비, 체시스, 태경비케이"
요소수,LARGE_DECREASE,7.216598872289782e-46,0.9999999999999992,-0.9999999999999992,-100.0,5,"KG케미칼, TKG휴켐스, 롯데정밀화학, 유니온, 유니온머티리얼"
갤럭시 부품주,"LARGE_DECREASE, DISCONNECTION",0.0,22.213611925331215,-22.213611925331215,-100.0,41,"KH바텍, PI첨단소재, PS일렉트로닉스, 기가레인, 나무가, 뉴프렉스, 덕산네오룩스, 드림텍, 레몬, 모베이스"
휴대폰부품,"LARGE_DECREASE, DISCONNECTION",0.0,26.387613502715062,-26.387613502715062,-100.0,51,"KH바텍, LG, LG이노텍, PS일렉트로닉스, 기가레인, 나무가, 디에이피, 디티씨, 레몬, 모다이노칩"
스마트폰,LARGE_DECREASE,1.7873737310881035,37.575719715948736,-35.788345984860634,-95.24327479393703,70,"KH바텍, LG, LG디스플레이, LG이노텍, PS일렉트로닉스, 기가레인, 나무가, 노바텍, 뉴온, 다산솔루에타"
폴더블폰,"LARGE_DECREASE, DISCONNECTION",0.0,16.636110931175775,-16.636110931175775,-100.0,31,"KH바텍, LG, LG디스플레이, LG화학, PI첨단소재, SK, SKC, 노바텍, 동운아나텍, 디케이티"
석유화학,LARGE_DECREASE,0.9900452219298633,8.302771148556385,-7.312725926626522,-88.07572551121075,22,"KPX케미칼, LG, LG화학, SK, SKC, SK이노베이션, SK케미칼, 그린케미칼, 금호석유화학, 대한유화"
양자암호/양자컴퓨팅,"LARGE_DECREASE, DISCONNECTION",0.0,11.6140554778605,-11.6140554778605,-100.0,28,"KT, LG, LG유플러스, SK, SK텔레콤, 드림시큐리티, 라닉스, 라온시큐어, 쏠리드, 씨티케이"
블록체인,LARGE_DECREASE,0.9318761468599505,10.510369624440337,-9.578493477580386,-91.1337452424793,26,"KT, LG, NAVER, SG, SGA, SGA솔루션즈, SK, SK텔레콤, 네오위즈, 네오위즈홀딩스"
드론(Drone),LARGE_DECREASE,1.7967224754605284,15.969456155785815,-14.172733680325287,-88.74900649131018,30,"KT, LIG넥스원, 기산텔레콤, 네온테크, 대한항공, 덕산하이메탈, 디티앤씨, 레이, 매커스, 베셀"
5G(5세대 이동통신),LARGE_DECREASE,0.9698629238682311,29.699549686854937,-28.729686762986706,-96.73441875686926,59,"KT, LG, LG유플러스, LG전자, LS, LS마린솔루션, LS에코에너지, PI첨단소재, PS일렉트로닉스, RFHIC"
RFID(NFC 등),LARGE_DECREASE,0.0,7.229197075985089e-24,-7.229197075985089e-24,-100.0,18,"KT, SK, SK스퀘어, 누리플렉스, 빅텍, 삼성전자, 소니드, 쓰리에이로직스, 아모텍, 에스넷"
통신,LARGE_DECREASE,0.6972243622680054,2.999999999999999,-2.302775637731994,-76.75918792439982,5,"KT, LG, LG유플러스, SK, SK텔레콤"
골프,"LARGE_DECREASE, DISCONNECTION",0.0,4.969919550135082,-4.969919550135082,-100.0,15,"KX, 골프존, 골프존홀딩스, 남화산업, 라온피플, 모나용평, 미스토홀딩스, 베뉴지, 뷰웍스, 브이씨"
IT 대표주,"LARGE_DECREASE, DISCONNECTION",0.0,5.0697339600261415,-5.0697339600261415,-100.0,10,"LG, LG디스플레이, LG전자, SK, SK하이닉스, 레이, 삼성SDI, 삼성에스디에스, 삼성전자, 이닉스"
2025 상반기 신규상장,"LARGE_DECREASE, DISCONNECTION",0.0,3.999999999999997,-3.999999999999997,-100.0,7,"LG, 동방, 디바이스, 아이앤씨, 에스엠, 우양, 한화"
마이크로 LED,"LARGE_DECREASE, DISCONNECTION",0.0,5.561180010311815,-5.561180010311815,-100.0,12,"LG, LG전자, 광전자, 라온텍, 루멘스, 사피엔반도체, 삼성전자, 서울반도체, 영우디에스피, 원풍물산"
스테이블코인,LARGE_DECREASE,2.975744954746482,8.76133531487941,-5.785590360132929,-66.03548605550158,22,"LG, NAVER, NHN, NHN KCP, 넥써쓰, 다날, 드림시큐리티, 라온시큐어, 미투온, 뱅크웨어글로벌"
스마트팩토리(스마트공장),LARGE_DECREASE,0.9886138035409259,18.37757492414574,-17.388961120604815,-94.62054265798685,39,"LG, LS, LS ELECTRIC, LS티라유텍, MDS테크, SK, TP, TPC, 고영, 더존비즈온"
리튬,"LARGE_DECREASE, DISCONNECTION",0.0,12.700252511695536,-12.700252511695536,-100.0,25,"LG, LG에너지솔루션, LG화학, POSCO홀딩스, 강원에너지, 광무, 나노, 대보마그네틱, 리튬포어스, 미래나노텍"
지능형로봇/인공지능(AI),LARGE_DECREASE,1.9811153294587993,31.298867264255414,-29.317751934796615,-93.67032898432936,59,"LG, LG전자, 가온그룹, 고영, 네오펙트, 네패스, 더블유에스아이, 데이타솔루션, 라온피플, 러셀"
아이폰,LARGE_DECREASE,0.5773004207078608,12.684757011008363,-12.107456590300503,-95.44886496283014,26,"LG, LG디스플레이, LG이노텍, LG화학, LX세미콘, SK, SK하이닉스, 덕산네오룩스, 덕우전자, 레이"
2차전지(전고체),LARGE_DECREASE,0.9928723444292912,11.082662475277065,-10.089790130847774,-91.04121102087007,33,"LG, LG에너지솔루션, SK, SK아이이테크놀로지, SK이노베이션, 나인테크, 대주전자재료, 덕산테코피아, 동화기업, 레몬"
2차전지(나트륨이온),LARGE_DECREASE,0.9878480655894578,5.919395599429073,-4.931547533839615,-83.31167348090848,12,"LG, LG에너지솔루션, 나인테크, 더블유씨피, 디아이, 디아이씨, 메가터치, 삼성SDI, 애경케미칼, 에코프로"
전기차(충전소/충전기),"LARGE_DECREASE, DISCONNECTION",0.0,17.066079864543774,-17.066079864543774,-100.0,35,"LG, LG유플러스, LG헬로비전, NICE, NICE인프라, SK, SK네트웍스, 그리드위즈, 기아, 동양"
제습기,"LARGE_DECREASE, DISCONNECTION",0.0,3.041373472874536,-3.041373472874536,-100.0,9,"LG, LG전자, 삼성전자, 신일전자, 에스피지, 위닉스, 코웨이, 쿠쿠홈시스, 파세코"
공기청정기,"LARGE_DECREASE, DISCONNECTION",0.0,6.299107584685407,-6.299107584685407,-100.0,13,"LG, LG전자, 삼성전자, 성호전자, 신일전자, 씨앤투스, 에스피지, 오텍, 위닉스, 케이웨더"
무선충전기술,"LARGE_DECREASE, DISCONNECTION",0.0,5.316748819730274,-5.316748819730274,-100.0,13,"LG, LG이노텍, LG전자, LS, 비에이치, 삼성전자, 아모센스, 알에프텍, 웰킵스하이텍, 위츠"
니켈,"LARGE_DECREASE, DISCONNECTION",0.0,5.783274911202508,-5.783274911202508,-100.0,16,"LG, LG에너지솔루션, LG화학, LX인터내셔널, POSCO홀딩스, 다이나믹디자인, 대양금속, 삼화전자, 유에스티, 이상네트웍스"
LED,LARGE_DECREASE,0.0,1.4210854715202004e-14,-1.4210854715202004e-14,-100.0,45,"LG, LG전자, 광전자, 금호에이치티, 금호전기, 나노, 나노신소재, 레이, 레이크머티리얼즈, 루멘스"
카메라모듈/부품,"LARGE_DECREASE, DISCONNECTION",0.0,14.071349127658625,-14.071349127658625,-100.0,32,"LG, LG이노텍, LK삼양, 나무가, 덕우전자, 동운아나텍, 라온피플, 삼성전기, 성우, 성우전자"
바이오시밀러(복제 바이오의약품),"LARGE_DECREASE, DISCONNECTION",0.0,9.208428536241058,-9.208428536241058,-100.0,24,"LG, LG화학, 녹십자, 대웅, 대웅제약, 동아에스티, 바이넥스, 보령, 삼성바이오로직스, 삼천당제약"
탄소나노튜브(CNT),"LARGE_DECREASE, DISCONNECTION",0.0,2.0000000000000004,-2.0000000000000004,-100.0,6,"LG, LG화학, 금호석유화학, 상보, 오픈베이스, 제이오"
로봇(산업용/협동로봇 등),LARGE_DECREASE,1.0081452785928346,30.601677498376013,-29.593532219783178,-96.70558818663999,55,"LIG넥스원, LS, LS티라유텍, TP, TPC, 뉴로메카, 대동, 대동기어, 두산, 두산로보틱스"
항공기부품,"LARGE_DECREASE, DISCONNECTION",0.0,5.533924326045422,-5.533924326045422,-100.0,16,"LIG넥스원, 대한항공, 두산, 두산에너빌리티, 솔디펜스, 아스트, 오르비텍, 이엠코리아, 켄코아에어로스페이스, 하이즈항공"
전기차 화재 방지(배터리 열폭주 등),LARGE_INCREASE,0.3485752268366078,1.4210854715202004e-14,0.3485752268365936,2452880096393545.5,39,"LK삼양, 그리드위즈, 금호에이치티, 나노, 나노팀, 디와이, 디와이덕양, 레이, 롯데이노베이트, 민테크"
고체산화물 연료전지(SOFC),"LARGE_DECREASE, DISCONNECTION",0.0,6.937908051242661,-6.937908051242661,-100.0,15,"LS, LS머트리얼즈, SK, SK디앤디, SK이터닉스, 금양그린파워, 두산, 두산퓨얼셀, 미코, 범한퓨얼셀"
초전도체,LARGE_DECREASE,0.850835473541202,8.60208177967406,-7.751246306132859,-90.1089585598727,18,"LS, LS ELECTRIC, 고려제강, 덕성, 디오, 모비스, 비츠로테크, 서남, 신성델타테크, 아모텍"
해저터널(지하화/지하도로 등),LARGE_DECREASE,0.8954482540694989,2.9999999999999982,-2.1045517459304994,-70.15172486435002,8,"LS, LS마린솔루션, 동아지질, 부산산업, 세명전기, 우원개발, 특수건설, 한국선재"
네옴시티,"LARGE_DECREASE, DISCONNECTION",0.0,14.752434925209016,-14.752434925209016,-100.0,29,"LS, LS에코에너지, SM C&C, SM Life Design, SNT에너지, 다스코, 대모, 대한전선, 도화엔지니어링, 비엠티"
딥페이크(deepfake),"LARGE_DECREASE, DISCONNECTION",0.0,7.101117495261642,-7.101117495261642,-100.0,15,"M83, 디지캡, 라온시큐어, 샌즈랩, 스톤브릿지벤처스, 시선AI, 씨티케이, 아이씨티케이, 알체라, 에스피소프트"
모바일솔루션(스마트폰),"LARGE_DECREASE, DISCONNECTION",0.0,11.323584953709847,-11.323584953709847,-100.0,24,"MDS테크, 갤럭시아머니트리, 네이블, 다날, 다산네트웍스, 브레인즈컴퍼니, 셀바스AI, 아이텍, 엠로, 위세아이텍"
"주류업(주정, 에탄올 등)","LARGE_DECREASE, DISCONNECTION",0.0,4.88578579214664,-4.88578579214664,-100.0,13,"MH에탄올, 국순당, 나라셀라, 롯데칠성, 무학, 보해양조, 진로발효, 창해에탄올, 풍국주정, 하이트진로"
AI 챗봇(챗GPT 등),"LARGE_DECREASE, DISCONNECTION",0.0,13.442605913083003,-13.442605913083003,-100.0,30,"NAVER, SK, SKAI, 글로벌텍스프리, 데이타솔루션, 마음AI, 모델솔루션, 모코엠시스, 미디어젠, 바이브컴퍼니"
음성인식,"LARGE_DECREASE, DISCONNECTION",0.0,3.4816642816935595,-3.4816642816935595,-100.0,14,"NAVER, 가온그룹, 대모, 모비스, 미디어젠, 브리지텍, 블루콤, 셀바스AI, 카카오, 코콤"
SNS(소셜네트워크서비스),"LARGE_DECREASE, DISCONNECTION",1.850371707714078e-17,5.901951827472857,-5.901951827472857,-100.0,11,"NAVER, NHN, NHN벅스, SOOP, 가비아, 갤럭시아머니트리, 유엔젤, 이루온, 인포뱅크, 카카오"
모바일게임(스마트폰),LARGE_DECREASE,0.9633625177865461,20.759973105604093,-19.796610587817547,-95.35951943248669,41,"NAVER, NHN, 고스트스튜디오, 네오리진, 네오위즈, 네오위즈홀딩스, 넥슨게임즈, 넥써쓰, 넵튠, 넷마블"
게임,LARGE_DECREASE,0.9550964387432719,17.511374878206517,-16.556278439463245,-94.54585122307031,35,"NAVER, NHN, 네오리진, 네오위즈, 네오위즈홀딩스, 넥슨게임즈, 넥써쓰, 넵튠, 넷마블, 대원"
마이데이터,LARGE_DECREASE,0.39958731342477805,5.572373582557203,-5.172786269132425,-92.82913631857747,12,"NAVER, NICE, NICE평가정보, 세종텔레콤, 아이티아이즈, 아톤, 유비벨록스, 쿠콘, 파수, 파이오링크"
웹툰,"LARGE_DECREASE, DISCONNECTION",0.0,8.714356088529863,-8.714356088529863,-100.0,18,"NAVER, NHN, 대원, 대원미디어, 디앤씨미디어, 디오, 미스터블루, 미투온, 수성웹툰, 엔비티"
재택근무/스마트워크,"LARGE_DECREASE, DISCONNECTION",2.2451138476949596e-21,7.78495242417941,-7.78495242417941,-100.0,17,"NHN, 더존비즈온, 링네트, 세종텔레콤, 소프트캠프, 알서포트, 에스넷, 영림원소프트랩, 오파스넷, 이씨에스"
화폐/금융자동화기기(디지털화폐 등),LARGE_DECREASE,0.9383040922215846,5.512866374018617,-4.574562281797032,-82.97974177927324,13,"NICE, NICE인프라, 누리플렉스, 로지시스, 이씨에스, 카카오, 카카오페이, 케이씨에스, 케이씨티, 푸른기술"
키오스크(KIOSK),LARGE_DECREASE,0.3383609278399913,4.979785918265909,-4.641424990425918,-93.2053117665384,13,"NICE, NICE인프라, 씨아이테크, 윈스테크넷, 이씨에스, 인바이오, 인바이오젠, 케이씨에스, 케이씨티, 파버나인"
日 수출 규제(국산화 등),"LARGE_DECREASE, DISCONNECTION",0.0,11.156001231136884,-11.156001231136884,-100.0,23,"PI첨단소재, 경인양행, 동진쎄미켐, 디이엔티, 램테크놀러지, 삼륭물산, 솔브레인, 송원산업, 아진산업, 에스앤에스텍"
PCB(FPCB 등),LARGE_DECREASE,0.9426574239147536,16.577264482726076,-15.634607058811323,-94.31355260756668,35,"PI첨단소재, 네오티스, 뉴프렉스, 대덕, 대덕전자, 디에이피, 롯데에너지머티리얼즈, 비에이치, 삼성전기, 상아프론테크"
밥솥,"LARGE_DECREASE, DISCONNECTION",0.0,2.0,-2.0,-100.0,5,"PN풍년, 신일전자, 어보브반도체, 캐리, 쿠쿠홀딩스"
캐릭터상품,"LARGE_DECREASE, DISCONNECTION",0.0,4.107725245487795,-4.107725245487795,-100.0,10,"SAMG엔터, 대원, 대원미디어, 데브시스터즈, 리튬포어스, 블리츠웨이엔터테인먼트, 손오공, 오로라, 캐리, 캐리소프트"
엔젤산업,"LARGE_DECREASE, DISCONNECTION",0.0,11.688817968394051,-11.688817968394051,-100.0,25,"SAMG엔터, 꿈비, 남양유업, 네오팜, 대교, 대원, 대원미디어, 매일유업, 메디앙스, 모나미"
출산장려정책,"LARGE_DECREASE, DISCONNECTION",0.0,9.286902224318167,-9.286902224318167,-100.0,21,"SAMG엔터, 깨끗한나라, 꿈비, 남양유업, 네오팜, 대교, 매일유업, 메디앙스, 모나리자, 삼성출판사"
야놀자(Yanolja),LARGE_DECREASE,0.9999999999999998,6.0,-5.0,-83.33333333333334,6,"SBI인베스트먼트, 그래디언트, 아주IB투자, 한화, 한화생명, 한화투자증권"
"스포츠행사 수혜(올림픽, 월드컵 등)","LARGE_DECREASE, DISCONNECTION",0.0,2.8191721236430087,-2.8191721236430087,-100.0,9,"SBS, SOOP, 동우팜투테이블, 마니커, 이지홀딩스, 팜스토리, 하림, 하이트진로, 하이트진로홀딩스"
온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS),"LARGE_DECREASE, DISCONNECTION",0.0,9.422216765158614,-9.422216765158614,-100.0,18,"SG, SGC에너지, SJG세종, TKG휴켐스, 그린케미칼, 동방, 미코, 에어레인, 에이치엠넥스, 에코바이오"
시멘트/레미콘,"LARGE_DECREASE, DISCONNECTION",0.0,7.509598589198933,-7.509598589198933,-100.0,14,"SG, 강동씨앤엘, 동양, 모헨즈, 부산산업, 삼표시멘트, 서산, 성신양회, 쎄니트, 아세아"
보안주(정보),LARGE_DECREASE,0.9525421694648616,24.330872789062106,-23.378330619597243,-96.08504726598596,51,"SG, SGA, SGA솔루션즈, 가비아, 나노, 나노실리칸첨단소재, 나노씨엠에스, 다우데이타, 드림시큐리티, 디지캡"
아스콘(아스팔트 콘크리트),"LARGE_DECREASE, DISCONNECTION",0.0,4.999999999999999,-4.999999999999999,-100.0,8,"SG, 극동유화, 스페코, 아이티센씨티에스, 엔피, 엔피케이, 유진기업, 한국석유"
공작기계,"LARGE_DECREASE, DISCONNECTION",0.0,4.987714471519414,-4.987714471519414,-100.0,14,"SIMPAC, SNT다이내믹스, 넥스턴바이오, 대성하이텍, 서암기계공업, 스맥, 에이비프로바이오, 와이지-원, 유니온, 유니온머티리얼"
3D 낸드(NAND),LARGE_DECREASE,0.9446148618625844,8.970969256888647,-8.026354395026063,-89.47031435720024,21,"SK, SK하이닉스, 디엔에프, 삼성전자, 심텍, 원익, 원익IPS, 원익QnC, 원익머트리얼즈, 유니테스트"
HBM(고대역폭메모리),"LARGE_DECREASE, DISCONNECTION",0.0,17.134874783131707,-17.134874783131707,-100.0,35,"SK, SK하이닉스, 고영, 나노, 디아이, 디아이티, 레이, 레이저쎌, 마이크로투나노, 미래반도체"
CXL(컴퓨트익스프레스링크),LARGE_DECREASE,0.9231802907260719,6.696421485684079,-5.773241194958007,-86.21382640415199,15,"SK, SK하이닉스, 국순당, 네오셈, 대교, 삼성전자, 엑시콘, 오킨스전자, 오픈엣지테크놀로지, 이닉스"
"백신/진단시약/방역(신종플루, AI 등)",LARGE_DECREASE,0.8522690757865311,22.90291271730772,-22.05064364152119,-96.27877429257077,46,"SK, SK바이오사이언스, SK케미칼, 고려제약, 광동제약, 녹십자, 녹십자홀딩스, 대성미생물, 대한뉴팜, 더바이오메드"
강관업체(Steel pipe),"LARGE_DECREASE, DISCONNECTION",0.0,5.57222379481841,-5.57222379481841,-100.0,12,"SK, SK오션플랜트, 금강공업, 넥스틸, 동양, 세아제강, 유에스티, 율촌, 이렘, 하이스틸"
조림사업,"LARGE_DECREASE, DISCONNECTION",0.0,7.348906591062829,-7.348906591062829,-100.0,12,"SK, SUN&L, 동신건설, 무림P&P, 성창기업지주, 이건산업, 이건홀딩스, 자연과환경, 제이씨케미칼, 한솔홈데코"
남-북-러 가스관사업,"LARGE_DECREASE, DISCONNECTION",0.0,9.429629108979892,-9.429629108979892,-100.0,18,"SK, SK오션플랜트, 대동, 대동스틸, 동양, 동양에스텍, 디케이락, 문배철강, 부국철강, 삼현"
여행,LARGE_DECREASE,0.9690850630881409,5.000000000000001,-4.03091493691186,-80.61829873823719,9,"SM C&C, 그래디언트, 노랑풍선, 레드캡투어, 롯데관광개발, 모두투어, 세중, 참좋은여행, 하나투어"
3D 프린터,"LARGE_DECREASE, DISCONNECTION",0.0,4.69490055307259,-4.69490055307259,-100.0,10,"TP, TPC, 로보스타, 모아텍, 스맥, 에스티아이, 코렌텍, 티앤알바이오팹, 하이비젼시스템, 휴림로봇"
증강현실(AR),"LARGE_DECREASE, DISCONNECTION",0.0,9.8759734372779,-9.8759734372779,-100.0,23,"가온그룹, 나무가, 덱스터, 동운아나텍, 디모아, 디오, 라온텍, 레이, 버넥트, 비트맥스"
아프리카 돼지열병(ASF),"LARGE_DECREASE, DISCONNECTION",0.0,17.604975757125285,-17.604975757125285,-100.0,33,"강동씨앤엘, 대성미생물, 대한뉴팜, 동우팜투테이블, 마니커, 미래생명자원, 선진, 세니젠, 셀레믹스, 신라에스지"
제대혈,"LARGE_DECREASE, DISCONNECTION",0.0,4.0,-4.0,-100.0,6,"강스템바이오텍, 녹십자, 메디포스트, 오텍, 지씨셀, 차바이오텍"
태풍 및 장마,LARGE_DECREASE,1.607734570515975,4.384979782260736,-2.777245211744761,-63.335416573184624,11,"경농, 남해화학, 뉴보텍, 대동, 동방, 동방아그로, 롯데정밀화학, 인선이엔티, 조비, 파루"
남북경협,LARGE_DECREASE,0.6807170990493666,10.381090208527842,-9.700373109478475,-93.44272051031622,28,"경농, 남광토건, 남해화학, 남화토건, 녹십자, 다스코, 도화엔지니어링, 롯데정밀화학, 세운메디칼, 스페코"
그래핀,"LARGE_DECREASE, DISCONNECTION",0.0,6.190542159255178,-6.190542159255178,-100.0,13,"경인양행, 다산솔루에타, 대창, 덕산하이메탈, 디와이, 디와이덕양, 상보, 아이텍, 엑사이엔씨, 엘엠에스"
핵융합에너지,LARGE_DECREASE,1.091771054463873,3.466397093103536,-2.374626038639663,-68.50415503070977,9,"고려제강, 다원시스, 두산, 두산에너빌리티, 모비스, 비츠로테크, 삼화콘덴서, 에스에프에이, 일진파워"
NI(네트워크통합),LARGE_DECREASE,0.9248491669085495,1.8299135133739668,-0.9050643464654173,-49.45940558669756,7,"광무, 링네트, 아이티센씨티에스, 에스넷, 오파스넷, 오픈베이스, 인성정보"
백화점,LARGE_DECREASE,0.7035395767669477,3.999999999999999,-3.2964604232330514,-82.4115105808263,7,"광주신세계, 대구백화점, 롯데쇼핑, 신세계, 한화, 한화갤러리아, 현대백화점"
육계,LARGE_DECREASE,0.7886917626447255,3.9184376888961,-3.1297459262513745,-79.87229030387068,9,"교촌에프앤비, 동우팜투테이블, 마니커, 마니커에프앤지, 이지홀딩스, 체리부로, 팜스토리, 푸드나무, 하림"
테마파크,"LARGE_DECREASE, DISCONNECTION",0.0,3.9999999999999982,-3.9999999999999982,-100.0,6,"국보디자인, 닷밀, 시공테크, 이월드, 한국종합기술, 현대건설"
LED장비,"LARGE_DECREASE, DISCONNECTION",0.0,5.2338964739208,-5.2338964739208,-100.0,12,"기가레인, 네온테크, 레이, 레이저쎌, 미래컴퍼니, 예스티, 이오테크닉스, 주성엔지니어링, 탑엔지니어링, 티씨케이"
